search_id,event_type,search_text,search_text_norm,search_url,datetime_local,date,year,quarter,semester,month,month_name,year_month,week_of_year,day,hour,minute,weekday_num,weekday,weekday_short,is_weekend,part_of_week,time_band_5,time_band_display,search_length,n_words,has_number,is_question_like,language_guess,format_auto,search_count_term,is_repeat_search,search_rank_in_term,is_first_time_search,searches_that_day,searches_that_day_band,premium_start_date,premium_period,premium_period_display,topic_final
556,youtube_search,Los caballeros del zodiaco asgard capitulo 9,los caballeros del zodiaco asgard capitulo 9,https://www.youtube.com/results?search_query=Los+caballeros+del+zodiaco+asgard+capitulo+9,2015-10-28 23:27:09,2015-10-28,2015,Q4,S2,10,octubre,2015-10,44,28,23,27,2,miércoles,mié,False,entre semana,noche,Noche,44,7,True,False,unknown,series / tv,1,False,1,True,7,2,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
557,youtube_search,Los caballeros del zodiaco capitulo 82,los caballeros del zodiaco capitulo 82,https://www.youtube.com/results?search_query=Los+caballeros+del+zodiaco+capitulo+82,2015-10-28 23:28:09,2015-10-28,2015,Q4,S2,10,octubre,2015-10,44,28,23,28,2,miércoles,mié,False,entre semana,noche,Noche,38,6,True,False,unknown,series / tv,1,False,1,True,7,2,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
558,youtube_search,los caballeros del zodiaco capitulo,los caballeros del zodiaco capitulo,https://www.youtube.com/results?search_query=los+caballeros+del+zodiaco+capitulo+,2015-10-29 23:04:25,2015-10-29,2015,Q4,S2,10,octubre,2015-10,44,29,23,4,3,jueves,jue,False,entre semana,noche,Noche,35,5,False,False,unknown,series / tv,4,True,4,False,2,2,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
559,youtube_search,los caballeros del zodiaco capitulo 84,los caballeros del zodiaco capitulo 84,https://www.youtube.com/results?search_query=los+caballeros+del+zodiaco+capitulo+84,2015-10-29 23:04:30,2015-10-29,2015,Q4,S2,10,octubre,2015-10,44,29,23,4,3,jueves,jue,False,entre semana,noche,Noche,38,6,True,False,unknown,series / tv,1,False,1,True,2,2,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
560,youtube_search,Los caballeros del zodiaco capitulo87,los caballeros del zodiaco capitulo87,https://www.youtube.com/results?search_query=Los+caballeros+del+zodiaco+capitulo87,2015-10-30 20:51:09,2015-10-30,2015,Q4,S2,10,octubre,2015-10,44,30,20,51,4,viernes,vie,False,entre semana,noche,Noche,37,5,True,False,unknown,series / tv,1,False,1,True,5,5,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
561,youtube_search,Los caballeros del zodiaco capitulo88,los caballeros del zodiaco capitulo88,https://www.youtube.com/results?search_query=Los+caballeros+del+zodiaco+capitulo88,2015-10-30 20:51:29,2015-10-30,2015,Q4,S2,10,octubre,2015-10,44,30,20,51,4,viernes,vie,False,entre semana,noche,Noche,37,5,True,False,unknown,series / tv,1,False,1,True,5,5,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
562,youtube_search,Los caballeros del zodiaco capitulo 87,los caballeros del zodiaco capitulo 87,https://www.youtube.com/results?search_query=Los+caballeros+del+zodiaco+capitulo+87,2015-10-30 20:51:52,2015-10-30,2015,Q4,S2,10,octubre,2015-10,44,30,20,51,4,viernes,vie,False,entre semana,noche,Noche,38,6,True,False,unknown,series / tv,1,False,1,True,5,5,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
563,youtube_search,Los caballeros del zodiaco capitulo 88,los caballeros del zodiaco capitulo 88,https://www.youtube.com/results?search_query=Los+caballeros+del+zodiaco+capitulo+88,2015-10-30 20:52:02,2015-10-30,2015,Q4,S2,10,octubre,2015-10,44,30,20,52,4,viernes,vie,False,entre semana,noche,Noche,38,6,True,False,unknown,series / tv,1,False,1,True,5,5,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
564,youtube_search,Gol de di maria al rennes,gol de di maria al rennes,https://www.youtube.com/results?search_query=Gol+de+di+maria+al+rennes,2015-10-30 21:36:22,2015-10-30,2015,Q4,S2,10,octubre,2015-10,44,30,21,36,4,viernes,vie,False,entre semana,noche,Noche,25,6,False,False,unknown,other,1,False,1,True,5,5,2024-06-24,pre_premium,Antes de Premium,deportes
565,youtube_search,Conversion de carter de derecha,conversion de carter de derecha,https://www.youtube.com/results?search_query=Conversion+de+carter+de+derecha,2015-11-01 23:27:48,2015-11-01,2015,Q4,S2,11,noviembre,2015-11,44,1,23,27,6,domingo,dom,True,fin de semana,noche,Noche,31,5,False,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,tutorial / educación
566,youtube_search,axion energy,axion energy,https://www.youtube.com/results?search_query=axion+energy,2015-11-11 15:35:37,2015-11-11,2015,Q4,S2,11,noviembre,2015-11,46,11,15,35,2,miércoles,mié,False,entre semana,tarde,Tarde,12,2,False,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,tecnología / internet
567,youtube_search,airbag cae el sol,airbag cae el sol,https://www.youtube.com/results?search_query=airbag+cae+el+sol,2015-11-14 00:42:06,2015-11-14,2015,Q4,S2,11,noviembre,2015-11,46,14,0,42,5,sábado,sáb,True,fin de semana,madrugada,Madrugada,17,4,False,False,unknown,tech,3,True,3,False,5,1,2024-06-24,pre_premium,Antes de Premium,tecnología
568,youtube_search,Cambiemos no no no,cambiemos no no no,https://www.youtube.com/results?search_query=Cambiemos+no+no+no,2015-11-14 09:22:05,2015-11-14,2015,Q4,S2,11,noviembre,2015-11,46,14,9,22,5,sábado,sáb,True,fin de semana,mañana,Mañana,18,4,False,False,unknown,other,1,False,1,True,5,4,2024-06-24,pre_premium,Antes de Premium,noticias / política / economía
569,youtube_search,Propagsnda scioli presidente,propagsnda scioli presidente,https://www.youtube.com/results?search_query=Propagsnda+scioli+presidente,2015-11-14 09:22:21,2015-11-14,2015,Q4,S2,11,noviembre,2015-11,46,14,9,22,5,sábado,sáb,True,fin de semana,mañana,Mañana,28,3,False,False,unknown,other,1,False,1,True,5,4,2024-06-24,pre_premium,Antes de Premium,noticias / política
570,youtube_search,Propaganda scioli presidente,propaganda scioli presidente,https://www.youtube.com/results?search_query=Propaganda+scioli+presidente,2015-11-14 09:22:31,2015-11-14,2015,Q4,S2,11,noviembre,2015-11,46,14,9,22,5,sábado,sáb,True,fin de semana,mañana,Mañana,28,3,False,False,unknown,other,1,False,1,True,5,4,2024-06-24,pre_premium,Antes de Premium,noticias / política
571,youtube_search,Cambiemos no,cambiemos no,https://www.youtube.com/results?search_query=Cambiemos+no,2015-11-14 09:23:05,2015-11-14,2015,Q4,S2,11,noviembre,2015-11,46,14,9,23,5,sábado,sáb,True,fin de semana,mañana,Mañana,12,2,False,False,unknown,other,1,False,1,True,5,4,2024-06-24,pre_premium,Antes de Premium,noticias / política / economía
572,youtube_search,Mir vs nogueira,mir vs nogueira,https://www.youtube.com/results?search_query=Mir+vs+nogueira,2015-11-18 11:50:50,2015-11-18,2015,Q4,S2,11,noviembre,2015-11,47,18,11,50,2,miércoles,mié,False,entre semana,mañana,Mañana,15,3,False,False,unknown,other,1,False,1,True,2,2,2024-06-24,pre_premium,Antes de Premium,compras / producto
573,youtube_search,anderson silva fractura,anderson silva fractura,https://www.youtube.com/results?search_query=anderson+silva+fractura,2015-11-18 11:58:22,2015-11-18,2015,Q4,S2,11,noviembre,2015-11,47,18,11,58,2,miércoles,mié,False,entre semana,mañana,Mañana,23,3,False,False,unknown,other,1,False,1,True,2,2,2024-06-24,pre_premium,Antes de Premium,deportes
574,youtube_search,Gatos y pepinos,gatos y pepinos,https://www.youtube.com/results?search_query=Gatos+y+pepinos,2015-11-27 16:27:11,2015-11-27,2015,Q4,S2,11,noviembre,2015-11,48,27,16,27,4,viernes,vie,False,entre semana,tarde,Tarde,15,3,False,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,entretenimiento / internet
575,youtube_search,psy,psy,https://www.youtube.com/results?search_query=psy,2015-12-06 20:44:16,2015-12-06,2015,Q4,S2,12,diciembre,2015-12,49,6,20,44,6,domingo,dom,True,fin de semana,noche,Noche,3,1,False,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,música
576,youtube_search,boku no pico,boku no pico,https://www.youtube.com/results?search_query=boku+no+pico,2015-12-07 19:10:02,2015-12-07,2015,Q4,S2,12,diciembre,2015-12,50,7,19,10,0,lunes,lun,False,entre semana,tarde,Tarde,12,3,False,False,unknown,other,1,False,1,True,3,2,2024-06-24,pre_premium,Antes de Premium,anime / manga
577,youtube_search,boku no pico capitulo1,boku no pico capitulo1,https://www.youtube.com/results?search_query=boku+no+pico+capitulo1,2015-12-07 19:10:12,2015-12-07,2015,Q4,S2,12,diciembre,2015-12,50,7,19,10,0,lunes,lun,False,entre semana,tarde,Tarde,22,4,True,False,unknown,series / tv,1,False,1,True,3,2,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
578,youtube_search,mas fuerte que tu steven universe,mas fuerte que tu steven universe,https://www.youtube.com/results?search_query=mas+fuerte+que+tu+steven+universe,2015-12-07 20:48:01,2015-12-07,2015,Q4,S2,12,diciembre,2015-12,50,7,20,48,0,lunes,lun,False,entre semana,noche,Noche,33,6,False,False,spanish,other,1,False,1,True,3,1,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
579,youtube_search,tigres vs pumas 2015,tigres vs pumas 2015,https://www.youtube.com/results?search_query=tigres+vs+pumas+2015,2015-12-14 12:51:47,2015-12-14,2015,Q4,S2,12,diciembre,2015-12,51,14,12,51,0,lunes,lun,False,entre semana,mediodía,Mediodía,20,4,True,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,compras / producto
580,youtube_search,immortal,immortal,https://www.youtube.com/results?search_query=immortal,2015-12-20 16:11:31,2015-12-20,2015,Q4,S2,12,diciembre,2015-12,51,20,16,11,6,domingo,dom,True,fin de semana,tarde,Tarde,8,1,False,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,entretenimiento / internet
581,youtube_search,Gol ramsey vs liverpool,gol ramsey vs liverpool,https://www.youtube.com/results?search_query=Gol+ramsey+vs+liverpool,2016-01-14 22:54:15,2016-01-14,2016,Q1,S1,1,enero,2016-01,2,14,22,54,3,jueves,jue,False,entre semana,noche,Noche,23,4,False,False,unknown,music,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,compras / producto
582,youtube_search,toy story 4 trailer español,toy story 4 trailer espanol,https://www.youtube.com/results?search_query=toy+story+4+trailer+espa%C3%B1ol,2016-01-30 15:56:56,2016-01-30,2016,Q1,S1,1,enero,2016-01,4,30,15,56,5,sábado,sáb,True,fin de semana,tarde,Tarde,27,5,True,False,unknown,tech,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
583,youtube_search,Conferencia de prensa cam newton,conferencia de prensa cam newton,https://www.youtube.com/results?search_query=Conferencia+de+prensa+cam+newton,2016-02-09 16:35:24,2016-02-09,2016,Q1,S1,2,febrero,2016-02,6,9,16,35,1,martes,mar,False,entre semana,tarde,Tarde,32,5,False,False,unknown,other,1,False,1,True,3,3,2024-06-24,pre_premium,Antes de Premium,deportes
584,youtube_search,Press conference cam newton superbowl 50,press conference cam newton superbowl 50,https://www.youtube.com/results?search_query=Press+conference+cam+newton+superbowl+50,2016-02-09 16:36:06,2016-02-09,2016,Q1,S1,2,febrero,2016-02,6,9,16,36,1,martes,mar,False,entre semana,tarde,Tarde,40,6,True,False,unknown,other,1,False,1,True,3,3,2024-06-24,pre_premium,Antes de Premium,deportes
585,youtube_search,Press conference cam newton super bowl 50,press conference cam newton super bowl 50,https://www.youtube.com/results?search_query=Press+conference+cam+newton+super+bowl+50,2016-02-09 16:37:02,2016-02-09,2016,Q1,S1,2,febrero,2016-02,6,9,16,37,1,martes,mar,False,entre semana,tarde,Tarde,41,7,True,False,unknown,other,1,False,1,True,3,3,2024-06-24,pre_premium,Antes de Premium,deportes
586,youtube_search,Deadpool,deadpool,https://www.youtube.com/results?search_query=Deadpool,2016-02-12 12:19:00,2016-02-12,2016,Q1,S1,2,febrero,2016-02,6,12,12,19,4,viernes,vie,False,entre semana,mediodía,Mediodía,8,1,False,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
587,youtube_search,spotlight,spotlight,https://www.youtube.com/results?search_query=spotlight,2016-02-18 17:23:26,2016-02-18,2016,Q1,S1,2,febrero,2016-02,7,18,17,23,3,jueves,jue,False,entre semana,tarde,Tarde,9,1,False,False,unknown,other,1,False,1,True,3,3,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
588,youtube_search,Woldlawn,woldlawn,https://www.youtube.com/results?search_query=Woldlawn,2016-02-18 17:28:39,2016-02-18,2016,Q1,S1,2,febrero,2016-02,7,18,17,28,3,jueves,jue,False,entre semana,tarde,Tarde,8,1,False,False,unknown,other,1,False,1,True,3,3,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
589,youtube_search,Woodlawn,woodlawn,https://www.youtube.com/results?search_query=Woodlawn,2016-02-18 17:28:41,2016-02-18,2016,Q1,S1,2,febrero,2016-02,7,18,17,28,3,jueves,jue,False,entre semana,tarde,Tarde,8,1,False,False,unknown,other,1,False,1,True,3,3,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
590,youtube_search,goles de river vs godoy cruz,goles de river vs godoy cruz,https://www.youtube.com/results?search_query=goles+de+river+vs+godoy+cruz,2016-02-20 23:00:59,2016-02-20,2016,Q1,S1,2,febrero,2016-02,7,20,23,0,5,sábado,sáb,True,fin de semana,noche,Noche,28,6,False,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,compras / producto
591,youtube_search,der eisendrachen,der eisendrachen,https://www.youtube.com/results?search_query=der+eisendrachen,2016-02-21 20:14:27,2016-02-21,2016,Q1,S1,2,febrero,2016-02,7,21,20,14,6,domingo,dom,True,fin de semana,noche,Noche,16,2,False,False,unknown,other,6,True,1,True,4,4,2024-06-24,pre_premium,Antes de Premium,gaming / esports
592,youtube_search,der eisendrachen arcos,der eisendrachen arcos,https://www.youtube.com/results?search_query=der+eisendrachen+arcos,2016-02-21 20:14:33,2016-02-21,2016,Q1,S1,2,febrero,2016-02,7,21,20,14,6,domingo,dom,True,fin de semana,noche,Noche,22,3,False,False,unknown,other,1,False,1,True,4,4,2024-06-24,pre_premium,Antes de Premium,gaming
593,youtube_search,der eisendrache arcos,der eisendrache arcos,https://www.youtube.com/results?search_query=der+eisendrache+arcos,2016-02-21 20:14:40,2016-02-21,2016,Q1,S1,2,febrero,2016-02,7,21,20,14,6,domingo,dom,True,fin de semana,noche,Noche,21,3,False,False,unknown,other,1,False,1,True,4,4,2024-06-24,pre_premium,Antes de Premium,gaming
594,youtube_search,Goles recing vs independiente,goles recing vs independiente,https://www.youtube.com/results?search_query=Goles+recing+vs+independiente,2016-02-21 22:47:02,2016-02-21,2016,Q1,S1,2,febrero,2016-02,7,21,22,47,6,domingo,dom,True,fin de semana,noche,Noche,29,4,False,False,unknown,other,1,False,1,True,4,4,2024-06-24,pre_premium,Antes de Premium,compras / producto
595,youtube_search,Como hacer el arco de oscuridad,como hacer el arco de oscuridad,https://www.youtube.com/results?search_query=Como+hacer+el+arco+de+oscuridad,2016-02-22 01:48:41,2016-02-22,2016,Q1,S1,2,febrero,2016-02,8,22,1,48,0,lunes,lun,False,entre semana,madrugada,Madrugada,31,6,False,True,spanish,tutorial / explainer,1,False,1,True,15,1,2024-06-24,pre_premium,Antes de Premium,tutorial / educación
596,youtube_search,de,de,https://www.youtube.com/results?search_query=de,2016-02-22 21:29:40,2016-02-22,2016,Q1,S1,2,febrero,2016-02,8,22,21,29,0,lunes,lun,False,entre semana,noche,Noche,2,1,False,False,unknown,other,1,False,1,True,15,14,2024-06-24,pre_premium,Antes de Premium,entretenimiento / internet
597,youtube_search,der,der,https://www.youtube.com/results?search_query=der+,2016-02-22 21:29:43,2016-02-22,2016,Q1,S1,2,febrero,2016-02,8,22,21,29,0,lunes,lun,False,entre semana,noche,Noche,3,1,False,False,unknown,other,1,False,1,True,15,14,2024-06-24,pre_premium,Antes de Premium,entretenimiento / internet
598,youtube_search,der eisendrachen,der eisendrachen,https://www.youtube.com/results?search_query=der+eisendrachen,2016-02-22 21:30:17,2016-02-22,2016,Q1,S1,2,febrero,2016-02,8,22,21,30,0,lunes,lun,False,entre semana,noche,Noche,16,2,False,False,unknown,other,6,True,2,False,15,14,2024-06-24,pre_premium,Antes de Premium,gaming / esports
599,youtube_search,der eisendrachen,der eisendrachen,https://www.youtube.com/results?search_query=der+eisendrachen++,2016-02-22 21:30:48,2016-02-22,2016,Q1,S1,2,febrero,2016-02,8,22,21,30,0,lunes,lun,False,entre semana,noche,Noche,16,2,False,False,unknown,other,6,True,3,False,15,14,2024-06-24,pre_premium,Antes de Premium,gaming / esports
600,youtube_search,der eisendrachen trailer,der eisendrachen trailer,https://www.youtube.com/results?search_query=der+eisendrachen+trailer,2016-02-22 21:31:10,2016-02-22,2016,Q1,S1,2,febrero,2016-02,8,22,21,31,0,lunes,lun,False,entre semana,noche,Noche,24,3,False,False,unknown,tech,1,False,1,True,15,14,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
601,youtube_search,der eisendrachen,der eisendrachen,https://www.youtube.com/results?search_query=der+eisendrachen+,2016-02-22 21:31:26,2016-02-22,2016,Q1,S1,2,febrero,2016-02,8,22,21,31,0,lunes,lun,False,entre semana,noche,Noche,16,2,False,False,unknown,other,6,True,4,False,15,14,2024-06-24,pre_premium,Antes de Premium,gaming / esports
602,youtube_search,der eisendrachen a,der eisendrachen a,https://www.youtube.com/results?search_query=der+eisendrachen+a,2016-02-22 21:31:30,2016-02-22,2016,Q1,S1,2,febrero,2016-02,8,22,21,31,0,lunes,lun,False,entre semana,noche,Noche,18,3,False,False,unknown,other,1,False,1,True,15,14,2024-06-24,pre_premium,Antes de Premium,gaming
603,youtube_search,der eisendrachen ar,der eisendrachen ar,https://www.youtube.com/results?search_query=der+eisendrachen+ar,2016-02-22 21:31:32,2016-02-22,2016,Q1,S1,2,febrero,2016-02,8,22,21,31,0,lunes,lun,False,entre semana,noche,Noche,19,3,False,False,unknown,other,1,False,1,True,15,14,2024-06-24,pre_premium,Antes de Premium,gaming
604,youtube_search,der eisendrachen arc,der eisendrachen arc,https://www.youtube.com/results?search_query=der+eisendrachen+arc,2016-02-22 21:32:02,2016-02-22,2016,Q1,S1,2,febrero,2016-02,8,22,21,32,0,lunes,lun,False,entre semana,noche,Noche,20,3,False,False,unknown,other,1,False,1,True,15,14,2024-06-24,pre_premium,Antes de Premium,gaming
605,youtube_search,der eisendrachen arco,der eisendrachen arco,https://www.youtube.com/results?search_query=der+eisendrachen+arco,2016-02-22 21:32:03,2016-02-22,2016,Q1,S1,2,febrero,2016-02,8,22,21,32,0,lunes,lun,False,entre semana,noche,Noche,21,3,False,False,unknown,other,2,True,1,True,15,14,2024-06-24,pre_premium,Antes de Premium,gaming
